Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,model,brand,Car_Age
10,8350,3,1,0,13.8,1998.0,192.0,5.0,35.0,406,17,3
8,45000,1,1,0,23.59,1364.0,67.05,5.0,3.25,637,24,6
8,26200,3,1,0,24.7,796.0,47.3,5.0,2.9,134,15,2
1,11000,3,1,3,18.9,796.0,47.0,5.0,2.9,156,15,9
1,90000,1,0,2,11.0,2993.0,235.0,5.0,17.75,1675,1,11
9,74000,3,0,2,11.07,2496.0,179.5,5.0,8.25,1501,19,5
3,37081,3,0,0,18.9,1197.0,82.0,5.0,5.77,781,8,5
5,39000,1,1,0,24.3,1248.0,88.5,5.0,9.49,1617,15,3
9,99000,1,0,3,12.07,2967.0,241.4,7.0,12.95,1173,0,12
2,38000,1,0,0,17.9,2143.0,136.0,5.0,20.0,742,16,5
2,72000,3,1,3,16.1,796.0,37.0,4.0,1.0,61,15,13
2,93000,1,1,2,20.45,1461.0,83.8,5.0,7.1,484,21,5
9,5900,1,1,0,21.43,1364.0,87.2,5.0,16.5,436,24,3
2,25000,1,1,0,15.8,2148.0,170.0,5.0,26.0,1033,16,6
5,68000,1,1,2,21.1,1248.0,73.9,5.0,3.2,1231,15,10
7,35676,3,0,0,16.0,1497.0,117.3,7.0,9.48,206,7,3
7,74310,1,1,0,24.4,1120.0,71.0,5.0,4.0,1717,8,5
6,59364,1,0,0,14.21,2143.0,203.0,5.0,26.5,509,16,6
7,41380,3,0,2,14.8,1595.0,120.7,5.0,11.77,202,16,6
1,33900,1,0,0,15.0,2143.0,204.0,5.0,37.0,517,16,3
9,28000,3,1,0,17.8,1497.0,117.3,5.0,8.75,387,7,4
5,50958,3,1,0,17.0,1086.0,117.3,5.0,1.95,1345,8,13
2,93982,3,1,0,17.0,1497.0,118.0,5.0,3.75,354,7,9
10,95000,3,1,0,16.2,1599.0,103.2,5.0,2.5,1602,8,10
9,9000,3,0,0,13.5,1999.0,246.74,5.0,34.5,1690,11,3
4,52516,3,1,0,18.0,1198.0,86.7,5.0,4.65,168,7,5
1,20000,3,0,0,18.86,1598.0,122.0,4.0,32.0,418,17,5
3,56451,1,0,0,13.5,2987.0,282.0,5.0,62.81,1271,16,3
2,37000,3,1,0,21.1,814.0,55.2,5.0,3.25,544,8,6
8,17400,3,1,0,20.51,998.0,67.04,5.0,3.1,1647,15,6
3,90207,1,1,0,21.1,1248.0,73.9,5.0,3.91,1227,15,9
2,89616,1,0,0,16.07,1995.0,181.0,5.0,11.0,14,1,9
10,85000,1,1,0,13.49,2179.0,138.03,5.0,3.5,1737,23,6
2,79271,1,0,0,20.38,1968.0,143.0,5.0,16.5,74,0,6
5,56000,1,0,0,12.7,2179.0,187.7,5.0,30.0,1253,13,8
10,85001,1,0,2,12.0,2987.0,224.0,7.0,28.0,740,16,10
5,12000,1,0,0,13.5,2477.0,175.56,7.0,28.0,1113,18,2
6,125000,3,1,0,19.7,796.0,46.3,5.0,0.92,149,15,10
10,53000,3,1,0,14.0,1061.0,64.0,5.0,2.75,1635,15,7
3,34990,1,0,0,12.7,2179.0,187.7,5.0,53.83,1254,13,3
10,49768,3,1,2,17.01,1591.0,121.3,5.0,4.95,1580,8,9
5,56000,1,0,0,16.73,2993.0,218.0,5.0,33.5,44,1,7
1,75000,1,0,0,14.74,2993.0,270.9,5.0,27.95,1696,11,7
5,57000,3,0,0,13.7,1798.0,157.75,5.0,7.25,1425,22,10
7,37542,1,0,0,15.73,1968.0,174.33,5.0,25.71,1161,0,3
3,95649,1,0,0,12.7,2179.0,187.7,5.0,29.67,1255,13,6
6,35299,1,0,0,14.84,2143.0,170.0,5.0,19.0,1034,16,7
7,28464,1,1,0,15.4,2179.0,120.0,7.0,13.05,1368,14,3
9,41000,1,0,0,21.76,1995.0,190.0,5.0,25.5,24,1,5
10,9000,3,1,0,15.4,1497.0,117.3,7.0,8.5,205,7,3
2,92098,1,0,2,16.0,2400.0,215.0,5.0,7.25,1289,26,10
10,5834,3,1,0,13.2,1495.0,94.0,5.0,0.8,116,8,15
6,40250,3,1,0,17.19,1197.0,81.86,5.0,6.9,1840,8,3
3,22397,3,0,0,11.5,2996.0,367.0,5.0,70.99,752,16,2
8,20800,3,1,2,21.1,814.0,55.2,5.0,2.25,544,8,5
7,40322,3,1,0,18.9,1197.0,81.86,5.0,5.5,794,8,2
9,52576,3,1,0,13.0,1493.0,100.0,5.0,4.35,351,7,7
8,55000,3,1,0,16.47,1198.0,73.9,5.0,2.25,1147,25,10
9,47000,3,0,0,15.26,1798.0,187.74,5.0,24.5,109,0,4
5,42021,1,1,0,15.26,1968.0,187.74,5.0,5.45,914,25,10
3,23163,3,1,0,15.29,1591.0,121.3,5.0,12.03,466,8,3
9,50000,3,0,2,11.74,1796.0,186.0,5.0,8.5,1041,16,9
9,11900,3,0,0,16.82,1998.0,189.08,4.0,28.5,419,17,6
10,108000,3,1,2,17.0,1086.0,189.08,5.0,1.2,1348,8,14
1,37000,1,1,0,23.59,1364.0,67.04,5.0,5.75,649,24,7
4,30000,3,1,2,19.4,1198.0,86.8,5.0,3.2,259,7,6
3,12831,3,0,0,21.4,1197.0,83.1,5.0,9.89,211,15,2
3,143017,1,0,0,20.0,1968.0,138.1,5.0,6.58,955,22,8
7,13102,3,1,0,21.1,814.0,55.2,5.0,4.06,541,8,2
3,24950,1,1,0,20.37,1461.0,108.45,5.0,13.37,295,21,1
3,57832,1,0,0,16.2,2993.0,258.0,5.0,25.82,32,1,9
7,34267,3,1,0,22.74,796.0,47.3,5.0,3.74,138,15,4
1,33000,1,0,2,16.8,1984.0,150.0,5.0,22.0,1533,26,5
0,55100,3,1,0,18.9,998.0,67.1,5.0,1.45,1634,15,13
8,40000,3,1,0,17.7,1497.0,78.0,5.0,2.0,368,7,12
7,31841,0,1,0,15.1,1196.0,73.0,5.0,4.7,574,15,3
8,15000,3,1,0,13.7,1399.0,98.79,8.0,3.75,609,3,6
3,82756,1,1,0,15.96,2523.0,62.1,7.0,7.7,246,14,4
3,50243,3,1,0,15.96,1086.0,62.1,5.0,3.35,1327,8,8
5,20600,3,1,0,21.1,814.0,55.2,5.0,2.6,537,8,6
3,29952,3,0,0,13.0,1591.0,121.3,5.0,13.77,467,8,3
9,15000,3,1,2,16.09,1598.0,103.5,5.0,7.1,1542,25,3
10,61938,3,0,2,12.9,1799.0,130.0,5.0,2.65,398,7,12
5,67000,1,1,0,22.3,1248.0,74.0,5.0,2.5,830,23,6
7,61672,1,1,0,16.0,2179.0,140.0,7.0,7.53,1714,14,7
3,26185,3,1,0,18.6,1197.0,81.83,5.0,7.98,1805,8,3
1,38000,1,0,2,14.16,1968.0,174.3,5.0,39.0,1172,0,6
2,67000,3,1,2,18.5,1197.0,85.8,5.0,2.25,1234,15,9
2,66000,3,1,2,13.17,1999.0,114.0,5.0,3.85,304,18,10
5,80883,1,1,0,12.8,2494.0,102.0,7.0,13.5,870,24,5
5,80219,1,1,0,27.62,793.0,47.0,5.0,3.5,306,15,4
4,12923,1,1,0,25.1,1248.0,88.5,5.0,8.92,1282,15,2
3,86642,1,0,0,15.17,1968.0,181.0,5.0,20.37,1162,0,4
1,19235,1,0,0,21.76,1995.0,190.0,5.0,36.5,24,1,4
3,51002,1,0,0,11.33,4134.0,335.2,7.0,48.91,1179,0,4
10,6800,3,1,0,18.6,1197.0,81.83,5.0,7.2,1828,8,4
5,82749,1,1,0,19.01,1461.0,108.45,5.0,5.99,476,21,8
10,51000,1,1,0,24.4,1120.0,71.0,5.0,5.25,1719,8,4
4,31465,1,1,0,22.7,1498.0,89.84,5.0,6.5,567,6,6
5,76476,3,1,0,16.47,1198.0,73.9,5.0,4.4,1147,25,7
8,14000,1,1,0,24.0,1120.0,70.0,5.0,4.6,787,8,3
0,47000,1,1,0,21.12,1248.0,88.8,5.0,2.95,983,23,7
8,48466,3,1,0,17.0,1497.0,118.0,5.0,3.26,358,7,9
1,46000,3,1,2,17.92,1086.0,62.1,5.0,2.22,1338,8,12
5,162663,1,1,0,12.99,2494.0,100.0,7.0,10.5,872,24,8
3,25142,1,1,0,28.09,1248.0,88.5,5.0,8.26,323,15,3
4,69000,1,1,0,12.55,2982.0,169.0,7.0,14.45,735,24,7
2,80524,3,1,2,15.3,1596.0,169.0,5.0,2.5,677,6,11
7,26405,3,0,0,12.6,1950.0,191.34,5.0,51.43,527,16,2
2,45000,1,1,0,15.8,2148.0,170.0,5.0,23.0,1035,16,6
8,64284,1,1,0,17.72,1968.0,108.49,5.0,5.5,1753,22,8
4,27000,3,1,0,18.9,1197.0,82.0,5.0,4.5,795,8,5
5,3678,3,1,0,18.16,1196.0,86.8,5.0,6.8,693,6,2
9,21000,3,1,0,16.8,1395.0,138.02,5.0,8.75,1074,22,7
9,67000,1,1,2,19.87,1461.0,83.8,5.0,7.0,486,21,5
4,24000,1,0,2,15.68,1999.0,177.0,5.0,33.5,1261,13,5
2,75000,1,1,2,20.0,1399.0,68.0,5.0,2.25,711,6,9
5,179000,1,0,2,12.8,2953.0,156.0,7.0,4.24,603,6,12
3,47198,1,1,0,12.55,2982.0,168.5,7.0,28.42,734,24,3
8,52000,1,1,0,22.07,1199.0,73.9,5.0,2.75,1136,25,8
6,91000,1,1,0,23.2,1248.0,73.94,5.0,3.0,1231,15,9
10,60000,1,1,0,23.08,1461.0,63.1,5.0,3.55,999,19,7
8,37873,1,1,0,22.32,1582.0,126.32,5.0,4.8,1577,8,7
8,31000,3,0,0,10.8,2497.0,150.0,5.0,13.5,27,1,9
10,129000,1,0,0,11.0,2987.0,258.0,7.0,56.0,755,16,3
5,78000,3,0,0,12.0,2354.0,187.4,5.0,3.99,278,7,16
1,32000,1,0,0,17.01,1582.0,126.2,5.0,15.5,457,8,4
6,59000,3,1,2,19.81,1086.0,68.05,5.0,2.32,1785,8,10
7,35437,1,0,0,20.0,2143.0,136.0,5.0,18.58,69,16,4
6,98000,3,1,0,16.02,1373.0,93.7,7.0,5.5,620,15,6
2,72000,1,1,2,18.7,1896.0,66.0,5.0,3.2,1078,22,14
10,79000,3,1,0,18.0,1198.0,86.7,5.0,4.0,179,7,5
2,29000,3,1,0,17.3,993.0,60.0,5.0,1.6,1768,15,16
7,66012,3,1,0,15.5,1586.0,103.3,5.0,4.15,1304,15,7
9,35000,3,0,0,16.5,1198.0,86.8,5.0,4.25,264,7,6
0,75000,3,1,0,18.9,998.0,67.1,5.0,2.6,1643,15,9
9,80000,3,0,2,12.1,2362.0,164.7,5.0,3.43,287,24,12
7,32717,3,1,0,18.6,1199.0,79.4,5.0,2.55,235,3,8
4,25000,1,0,0,12.55,2982.0,168.5,7.0,32.0,733,24,3
9,79000,1,1,0,22.7,1498.0,89.84,5.0,6.25,568,6,6
5,86000,1,1,2,17.8,1248.0,75.0,5.0,3.6,1485,15,10
10,137000,1,0,0,13.5,2987.0,282.0,5.0,18.5,1271,16,10
9,25000,3,1,2,17.3,1497.0,117.3,7.0,4.25,1013,7,5
9,8500,3,1,2,18.9,1197.0,82.0,5.0,4.8,795,8,3
1,34000,1,0,0,16.0,2179.0,140.0,7.0,13.0,1705,14,5
10,41629,3,1,2,14.83,1598.0,105.0,5.0,2.25,663,22,8
5,80227,3,1,0,17.92,1086.0,62.1,5.0,2.3,1338,8,11
7,8587,3,1,0,15.29,1591.0,121.3,5.0,13.56,466,8,1
4,30000,1,1,0,15.4,1997.0,120.0,7.0,12.25,1356,14,3
10,64186,1,1,0,20.5,1598.0,103.5,5.0,3.76,1217,22,7
3,76427,1,1,0,19.01,1461.0,108.45,5.0,8.58,478,21,5
5,75000,1,0,0,11.7,2993.0,245.0,5.0,27.5,1677,1,9
3,27075,3,1,0,17.6,1496.0,88.73,5.0,4.95,634,24,7
0,30000,3,1,0,22.5,998.0,67.04,5.0,3.3,1632,15,8
2,69434,3,1,0,15.8,1591.0,121.3,5.0,8.0,460,8,4
6,56000,3,1,0,23.1,998.0,67.04,5.0,2.79,309,15,6
3,49275,1,0,0,12.7,2179.0,187.7,5.0,45.64,1262,13,3
10,8700,3,1,0,18.6,1199.0,76.8,5.0,2.55,236,3,6
0,18000,3,1,2,25.4,624.0,37.5,4.0,1.0,1026,23,6
3,41041,1,0,0,17.68,1968.0,174.33,5.0,37.56,105,0,3
7,80464,1,0,2,11.0,2987.0,198.5,5.0,9.29,524,16,11
7,20667,3,1,0,22.0,1197.0,81.8,5.0,6.37,1479,15,1
3,60283,3,1,0,14.6,1368.0,112.0,5.0,2.98,971,5,7
7,31696,3,1,0,20.4,1197.0,81.8,5.0,5.75,1483,15,3
5,100000,1,1,0,11.5,2982.0,171.0,7.0,13.0,727,24,10
9,13361,3,1,0,16.02,1373.0,93.7,7.0,6.8,625,15,6
3,48394,3,0,0,12.05,1995.0,154.0,5.0,10.49,18,1,10
6,47399,3,1,0,16.02,1373.0,93.7,7.0,5.6,620,15,6
9,69000,3,0,2,16.8,1497.0,118.0,5.0,2.85,355,7,10
3,65278,1,1,0,14.66,2199.0,194.3,7.0,8.36,1322,8,7
6,108000,1,1,0,17.0,1405.0,70.0,5.0,1.0,840,23,15
8,50645,3,0,2,10.93,2497.0,204.0,5.0,10.75,507,16,10
5,130002,1,1,0,19.3,1248.0,73.9,5.0,3.85,1444,15,9
5,107000,1,1,0,17.8,1399.0,67.0,5.0,3.0,682,6,8
3,41950,3,0,0,18.0,1497.0,117.3,5.0,9.6,381,7,5
4,109000,1,1,0,13.0,2982.0,168.5,7.0,13.25,732,24,8
9,9000,3,1,0,18.0,1198.0,86.7,5.0,5.75,175,7,4
4,43900,1,1,0,22.54,1396.0,88.73,5.0,6.75,1845,8,6
1,64000,1,1,2,18.2,1248.0,73.8,7.0,4.85,612,3,7
7,13190,3,0,0,18.2,1950.0,181.43,5.0,38.99,1057,16,1
9,77652,3,0,0,12.6,1586.0,103.2,5.0,2.85,1303,15,11
9,55000,1,1,0,12.99,2494.0,100.0,7.0,9.51,872,24,8
0,59900,1,0,2,18.48,1995.0,177.0,5.0,18.5,26,1,8
4,73539,1,1,0,19.01,1461.0,108.45,5.0,6.75,478,21,5
3,31645,1,0,0,20.68,1995.0,190.0,5.0,29.4,1662,1,3
7,69690,3,1,0,17.7,1497.0,78.0,5.0,3.29,368,7,11
4,41000,1,1,0,28.09,1248.0,88.5,5.0,9.5,330,15,4
10,109200,3,1,2,17.5,1298.0,85.8,5.0,2.2,1454,15,10
10,80000,1,1,0,15.1,2179.0,140.0,7.0,6.5,1711,14,8
0,51000,3,1,0,13.5,1799.0,130.0,5.0,4.9,399,7,13
10,105000,1,1,2,25.47,1248.0,88.5,7.0,6.75,623,15,7
2,179000,1,1,0,23.59,1364.0,67.04,5.0,3.8,644,24,7
4,12100,3,0,0,9.9,1984.0,207.8,2.0,29.5,1491,0,7
5,31000,1,1,0,21.13,1498.0,108.4,5.0,10.5,1201,22,3
5,50000,1,1,0,20.14,1498.0,88.8,5.0,6.2,1134,25,5
6,48000,1,0,0,17.0,1896.0,105.0,5.0,5.0,952,22,11
2,35000,1,1,0,19.2,1461.0,65.0,5.0,2.3,1225,14,13
0,100200,1,0,0,11.36,2755.0,171.5,7.0,17.0,888,24,4
1,47000,1,0,0,18.88,1995.0,184.0,5.0,25.5,10,1,6
6,63642,1,1,0,27.3,1498.0,98.6,5.0,5.65,898,7,5
7,62550,1,1,0,25.8,1498.0,98.6,5.0,5.6,177,7,5
7,37340,1,0,0,16.36,2179.0,187.7,5.0,29.98,1693,11,5
3,38461,1,1,0,26.59,1248.0,74.0,5.0,7.39,1449,15,4
6,29000,1,1,0,17.1,1956.0,170.0,5.0,19.0,408,12,2
10,31000,3,1,0,12.5,1794.0,132.0,5.0,5.0,431,24,10
8,42086,3,1,0,17.0,1497.0,118.0,5.0,3.35,358,7,9
2,49000,3,1,0,18.6,1197.0,85.8,5.0,4.45,1488,15,7
3,77240,1,0,0,22.32,1582.0,126.32,5.0,8.31,1578,8,1
6,105000,1,1,2,15.96,2523.0,62.1,7.0,6.0,246,14,8
2,35000,1,1,0,22.9,1248.0,74.0,5.0,5.25,1473,15,6
2,83072,3,1,0,17.0,1086.0,74.0,5.0,1.4,1346,8,14
5,202082,1,0,0,17.68,1968.0,174.33,5.0,12.3,101,0,8
2,129000,3,1,3,13.8,1299.0,70.0,5.0,1.5,809,6,16
3,33558,1,1,0,20.14,1498.0,88.0,5.0,8.12,1134,25,2
3,60271,1,1,0,13.6,2523.0,63.0,7.0,6.12,245,14,8
3,45366,1,1,0,25.1,1498.0,98.6,5.0,10.88,374,7,3
8,9500,3,1,0,18.2,1199.0,82.5,5.0,3.5,1315,3,6
7,42362,3,1,0,18.6,1197.0,81.83,5.0,6.15,1812,8,4
2,21000,1,0,0,17.05,1995.0,184.0,5.0,33.0,1661,1,4
9,15200,1,0,0,15.06,1995.0,177.0,5.0,13.5,1660,1,8
9,43690,1,0,0,12.55,2982.0,168.5,7.0,17.11,729,24,5
7,79926,1,0,0,11.33,4134.0,335.2,7.0,29.77,1179,0,6
8,53073,1,1,0,20.77,1248.0,88.76,7.0,5.95,618,15,7
1,59000,3,1,0,18.5,1197.0,80.0,5.0,5.75,1808,8,5
1,47088,3,0,2,10.13,3498.0,364.9,5.0,19.0,1272,16,14
0,55000,1,1,0,20.45,1461.0,83.8,5.0,4.75,484,21,6
5,80430,1,1,2,17.21,1493.0,100.0,7.0,3.3,1186,14,7
4,71932,1,0,0,12.55,2982.0,168.5,7.0,16.5,729,24,7
9,19000,1,0,0,15.97,2993.0,258.0,7.0,44.0,1674,1,6
5,81759,1,1,0,19.3,1248.0,73.9,5.0,4.39,1451,15,9
7,52010,1,1,0,25.2,1248.0,74.0,5.0,6.2,1463,15,2
7,58953,3,0,0,13.53,1984.0,177.01,5.0,24.22,106,0,4
9,93000,1,1,3,10.5,2835.0,107.2,6.0,5.45,1111,18,12
4,10000,1,0,0,16.36,2179.0,187.7,5.0,44.0,1692,11,4
3,40674,1,0,0,11.36,2755.0,171.5,7.0,24.82,890,24,1
9,50000,1,0,0,19.3,1968.0,141.0,5.0,11.69,1076,22,5
1,1331,3,0,0,14.28,1798.0,138.03,5.0,20.0,447,24,2
10,60000,3,1,0,19.7,796.0,35.0,8.0,1.45,1089,15,10
9,10003,1,0,0,17.9,2143.0,170.0,5.0,48.5,750,16,2
9,25000,1,0,0,21.5,1498.0,108.5,5.0,9.45,1540,25,4
0,73000,1,1,0,16.0,2179.0,140.0,7.0,12.5,1707,14,5
5,59962,1,1,0,20.45,1461.0,83.8,5.0,6.9,1504,19,6
6,72000,1,1,2,22.32,1582.0,126.32,5.0,5.8,1579,8,8
3,20967,1,0,0,14.69,2993.0,258.0,5.0,44.56,39,1,4
1,35000,1,1,2,15.4,2179.0,120.0,7.0,8.5,1373,14,5
3,38056,1,1,0,23.9,1582.0,126.2,5.0,10.7,1575,8,3
10,94000,1,0,2,12.07,2967.0,241.4,7.0,12.0,1173,0,11
3,64236,3,1,0,14.7,1150.0,76.0,5.0,2.44,199,3,10
8,124000,1,1,0,13.6,2523.0,63.0,7.0,1.95,247,14,20
9,7400,3,1,0,19.1,1197.0,82.0,5.0,4.35,1728,8,6
5,52000,1,1,0,13.68,2393.0,147.8,8.0,17.5,883,24,3
5,68764,3,1,0,21.1,814.0,55.2,5.0,2.9,541,8,5
4,64000,1,1,0,22.07,1199.0,73.9,5.0,2.9,1136,25,7
10,21558,1,1,0,24.3,1248.0,88.5,5.0,8.9,1616,15,4
9,37500,1,0,0,18.88,1995.0,184.0,5.0,16.75,13,1,7
3,14077,3,1,0,21.1,814.0,55.2,5.0,3.95,545,8,4
9,70000,3,1,0,17.0,1497.0,118.0,5.0,2.1,354,7,11
7,54316,3,1,2,12.8,2354.0,177.6,5.0,4.29,126,7,9
5,90764,1,1,0,14.0,2498.0,112.0,8.0,3.85,1748,14,11
2,137000,1,0,2,13.2,1995.0,170.0,5.0,9.0,5,1,11
10,127000,3,1,2,16.8,1497.0,116.3,5.0,4.5,363,7,7
7,51884,1,1,0,16.0,2179.0,140.0,7.0,12.46,1707,14,4
4,67407,1,1,0,21.27,1396.0,88.76,5.0,4.65,1845,8,6
5,107825,1,1,0,13.0,2982.0,168.5,7.0,20.5,732,24,6
2,82453,1,1,0,13.6,2523.0,63.0,8.0,2.9,240,14,14
2,30441,3,1,0,15.9,1298.0,85.0,5.0,1.45,628,15,13
2,70000,3,1,3,15.9,1086.0,85.0,5.0,0.65,1334,8,18
9,11000,1,0,0,20.7,1496.0,113.98,5.0,29.5,417,17,4
5,61000,1,0,0,15.73,1968.0,174.33,5.0,25.0,1161,0,5
4,48454,3,1,2,17.0,1197.0,80.0,5.0,3.5,1862,8,7
6,37000,1,1,0,14.1,2179.0,154.0,7.0,11.25,1313,23,3
7,32249,1,1,0,21.9,1498.0,98.6,7.0,10.79,204,7,3
8,58000,1,1,0,19.33,1968.0,138.03,5.0,5.9,923,25,7
6,28360,3,1,0,19.1,1197.0,81.86,5.0,5.12,1729,8,3
9,7000,3,1,0,20.89,1197.0,81.8,5.0,5.7,804,15,3
3,19658,1,0,0,18.12,1995.0,190.0,5.0,35.84,36,1,4
5,92000,3,1,0,13.8,1299.0,70.0,5.0,1.25,807,6,13
8,25000,3,1,0,20.36,1197.0,78.9,5.0,2.65,1798,8,7
3,37882,1,1,0,22.32,1582.0,126.3,5.0,9.19,1567,8,4
1,69330,1,0,0,16.07,1995.0,181.0,5.0,23.5,9,1,6
4,61000,3,0,0,12.3,1796.0,185.0,5.0,12.5,508,16,9
8,35000,3,1,2,18.6,1199.0,79.4,5.0,1.5,238,3,10
6,200000,3,1,0,18.6,1086.0,79.4,5.0,0.8,1349,8,16
6,82000,1,1,2,13.5,1405.0,79.4,5.0,0.75,813,23,11
4,72450,1,1,0,15.1,2179.0,140.0,7.0,8.1,1714,14,8
6,36381,1,1,0,28.09,1248.0,88.5,5.0,9.75,339,15,3
3,25559,1,0,0,19.71,2143.0,201.15,5.0,37.93,1053,16,3
2,100000,3,0,3,16.4,1497.0,78.0,5.0,1.96,366,7,15
6,94000,1,0,0,11.5,2982.0,169.0,7.0,20.5,728,24,5
1,64357,3,1,0,24.07,998.0,67.1,5.0,2.75,147,15,9
9,10501,3,0,0,9.43,1999.0,237.4,5.0,75.0,1697,11,3
2,47000,1,1,0,21.9,1396.0,90.0,5.0,2.8,1821,8,11
9,18000,3,0,0,16.0,1497.0,117.3,7.0,9.25,206,7,3
2,89000,3,1,0,13.4,1794.0,125.0,5.0,3.0,449,24,13
3,49964,1,0,0,17.68,1968.0,174.33,5.0,23.89,101,0,6
9,35000,1,1,0,12.99,2494.0,100.6,7.0,12.75,879,24,6
6,64000,1,1,0,24.0,1120.0,70.0,5.0,4.15,789,8,6
9,36000,3,0,0,14.8,1598.0,105.0,5.0,4.65,1549,25,7
4,78600,1,1,0,12.8,2494.0,102.0,7.0,8.9,873,24,8
6,170000,1,1,2,16.8,1493.0,110.0,5.0,1.5,1596,8,12
10,65000,1,1,2,23.2,1248.0,73.94,5.0,3.27,1231,15,5
10,120300,1,0,2,12.07,2967.0,241.4,7.0,18.0,1174,0,12
10,21000,3,1,0,18.6,1197.0,81.83,5.0,6.3,1847,8,4
3,18108,1,1,0,24.3,1248.0,88.5,5.0,11.31,1619,15,3
10,58407,3,1,0,17.4,1497.0,117.3,5.0,6.16,383,7,6
10,49500,3,1,0,20.73,1373.0,91.1,5.0,6.0,341,15,6
7,37199,3,0,0,17.5,1498.0,99.6,5.0,5.43,1415,19,7
5,62000,1,1,0,22.07,1199.0,73.9,5.0,4.65,1137,25,8
5,59000,1,1,0,20.77,1248.0,88.8,7.0,7.5,623,15,5
6,60000,1,1,0,26.59,1248.0,74.0,5.0,6.25,1449,15,5
1,39037,1,0,0,14.84,2143.0,170.0,5.0,9.25,1049,16,13
9,17003,3,1,0,19.4,1198.0,86.8,5.0,3.15,259,7,7
5,80400,3,1,0,16.0,1086.0,66.7,5.0,2.3,1796,8,12
6,75200,1,1,0,22.32,1582.0,126.32,5.0,5.25,1579,8,8
7,41217,1,1,0,28.09,1248.0,88.5,5.0,7.4,332,15,3
10,98293,3,1,2,13.8,1299.0,70.0,5.0,1.55,808,6,14
10,54000,3,1,2,16.2,1199.0,74.0,5.0,6.0,1130,25,3
2,17377,3,1,0,18.7,1199.0,88.7,5.0,5.9,896,7,4
1,33800,1,1,2,25.8,1498.0,98.6,5.0,4.7,160,7,7
5,86157,1,1,0,22.54,1396.0,88.73,5.0,6.5,1845,8,5
5,146824,1,1,0,21.1,1248.0,73.9,5.0,3.55,1231,15,8
2,55000,3,1,0,16.8,1497.0,116.3,5.0,7.1,363,7,6
5,53293,3,1,0,13.14,1798.0,160.0,5.0,6.0,1419,22,10
10,38000,1,1,0,24.3,1248.0,88.5,5.0,7.99,1613,15,3
1,64000,3,1,2,17.0,1197.0,80.0,5.0,4.1,1841,8,11
5,25058,3,0,0,24.07,998.0,67.1,5.0,3.95,148,15,3
7,36700,3,1,0,21.1,814.0,55.2,5.0,4.38,541,8,4
9,35000,3,1,0,20.36,1197.0,78.9,5.0,2.75,1798,8,9
3,22732,3,0,0,18.1,3498.0,306.0,2.0,55.54,1294,16,4
5,48000,1,0,0,18.53,1968.0,187.74,5.0,29.0,97,0,6
1,62084,1,1,0,22.77,1498.0,98.59,5.0,6.6,555,6,7
8,39273,1,0,0,14.3,1968.0,140.0,5.0,6.99,1124,25,8
1,64798,1,1,0,13.68,2393.0,147.8,7.0,18.75,886,24,3
6,100002,1,1,3,20.0,1399.0,68.0,5.0,1.28,715,6,10
10,78000,3,1,3,14.49,1399.0,92.7,5.0,1.2,193,3,14
3,57717,3,1,0,18.5,1197.0,85.8,5.0,4.31,1229,15,7
2,109000,1,0,0,12.39,2179.0,147.51,5.0,16.5,1249,13,9
3,74515,3,1,0,18.9,1197.0,82.0,5.0,5.64,782,8,3
3,50484,1,0,0,10.91,3198.0,197.2,7.0,31.12,599,6,3
7,13452,1,0,0,12.8,1968.0,167.6,5.0,25.46,1166,0,7
7,37688,3,1,0,17.01,1591.0,121.3,5.0,7.88,1584,8,3
2,34000,1,0,0,13.0,2143.0,204.0,5.0,36.0,516,16,3
10,120000,1,0,0,13.0,2987.0,165.0,5.0,30.0,978,16,6
10,64000,3,1,2,17.5,1298.0,85.8,5.0,2.85,1460,15,12
4,100000,3,1,0,13.0,1343.0,90.0,5.0,3.5,347,7,9
6,75000,1,1,0,20.46,1461.0,83.8,5.0,7.5,487,21,6
5,86000,1,0,0,14.84,2143.0,170.0,5.0,19.0,1034,16,8
5,69000,1,0,0,15.97,2993.0,258.0,5.0,54.0,1678,1,5
7,41721,3,1,0,19.1,1197.0,82.0,5.0,4.7,1732,8,5
5,13000,3,0,0,22.0,1197.0,81.8,5.0,8.5,496,15,3
8,38998,1,0,0,16.07,1995.0,181.0,4.0,17.0,6,1,7
7,54250,3,1,0,22.74,796.0,47.3,5.0,3.51,138,15,3
1,45979,1,0,2,17.11,1968.0,174.33,5.0,19.5,81,0,7
10,37000,3,0,2,13.6,1598.0,181.0,4.0,17.0,422,17,8
3,46983,1,0,2,12.07,2967.0,241.4,7.0,43.35,1173,0,5
1,40700,1,1,0,25.44,936.0,57.6,5.0,2.65,233,3,8
7,43828,3,1,0,20.51,998.0,67.04,5.0,3.52,1633,15,5
8,53000,1,1,0,19.01,1461.0,108.5,5.0,6.25,1511,19,4
0,100000,1,0,0,18.88,1995.0,184.0,5.0,24.75,11,1,5
9,19000,3,1,0,20.85,1197.0,83.14,5.0,5.25,1452,15,5
6,84000,1,1,0,17.72,1968.0,108.5,5.0,11.0,1755,22,4
7,37630,3,0,0,15.63,1499.0,110.4,5.0,9.1,559,6,2
2,67714,3,1,0,18.5,1197.0,80.0,5.0,3.25,1808,8,10
